"Tabela 5938 - Produto interno bruto a preços correntes, impostos, líquidos de subsídios, sobre produtos a preços correntes e valor adicionado bruto a preços correntes total e por atividade econômica, e respectivas participações - Referência 2010"
"Variável - Produto Interno Bruto a preços correntes (Mil Reais)"
"Nível","Cód.","Município","Ano"
"MU","2105427","Itinga do Maranhão (MA)","269542"
"MU","2105450","Jatobá (MA)","55687"
"MU","2105476","Jenipapo dos Vieiras (MA)","86741"
"MU","2105500","João Lisboa (MA)","201078"
"MU","2105609","Joselândia (MA)","96439"
"MU","2105658","Junco do Maranhão (MA)","39182"
"MU","2105708","Lago da Pedra (MA)","361403"
"MU","2105807","Lago do Junco (MA)","66938"
"MU","2105906","Lago Verde (MA)","97103"
"MU","2105922","Lagoa do Mato (MA)","66630"
"MU","2105948","Lago dos Rodrigues (MA)","68684"
"MU","2105963","Lagoa Grande do Maranhão (MA)","68364"
"MU","2105989","Lajeado Novo (MA)","67084"
"MU","2106003","Lima Campos (MA)","132491"
"MU","2106102","Loreto (MA)","115782"
"MU","2106201","Luís Domingues (MA)","37365"
"MU","2106300","Magalhães de Almeida (MA)","109536"
"MU","2106326","Maracaçumé (MA)","156890"
"MU","2106359","Marajá do Sena (MA)","50373"
"MU","2106375","Maranhãozinho (MA)","92610"
"MU","2106409","Mata Roma (MA)","113793"
"MU","2106508","Matinha (MA)","139425"
"MU","2106607","Matões (MA)","168125"
"MU","2106631","Matões do Norte (MA)","79512"
"MU","2106672","Milagres do Maranhão (MA)","44995"
"MU","2106706","Mirador (MA)","149314"
"MU","2106755","Miranda do Norte (MA)","469363"
"MU","2106805","Mirinzal (MA)","84677"
"MU","2106904","Monção (MA)","190389"
"MU","2107001","Montes Altos (MA)","60749"
"MU","2107100","Morros (MA)","111096"
"MU","2107209","Nina Rodrigues (MA)","61066"
"MU","2107258","Nova Colinas (MA)","47771"
"MU","2107308","Nova Iorque (MA)","32671"
"MU","2107357","Nova Olinda do Maranhão (MA)","128890"
"MU","2107407","Olho d'Água das Cunhãs (MA)","144205"
"MU","2107456","Olinda Nova do Maranhão (MA)","90590"
"MU","2107506","Paço do Lumiar (MA)","800072"
"MU","2107605","Palmeirândia (MA)","121956"
"MU","2107704","Paraibano (MA)","135319"
"MU","2107803","Parnarama (MA)","189958"
"MU","2107902","Passagem Franca (MA)","123016"
"MU","2108009","Pastos Bons (MA)","157700"
"MU","2108058","Paulino Neves (MA)","101440"
"MU","2108108","Paulo Ramos (MA)","150700"
"MU","2108207","Pedreiras (MA)","496674"
"MU","2108256","Pedro do Rosário (MA)","139293"
"MU","2108306","Penalva (MA)","171392"
"MU","2108405","Peri Mirim (MA)","71131"
"MU","2108454","Peritoró (MA)","171787"
"MU","2108504","Pindaré-Mirim (MA)","315863"
"MU","2108603","Pinheiro (MA)","796361"
"MU","2108702","Pio XII (MA)","159408"
"MU","2108801","Pirapemas (MA)","110633"
"MU","2108900","Poção de Pedras (MA)","139723"
"MU","2109007","Porto Franco (MA)","499083"
"MU","2109056","Porto Rico do Maranhão (MA)","38064"
"MU","2109106","Presidente Dutra (MA)","518577"
"MU","2109205","Presidente Juscelino (MA)","91873"
"MU","2109239","Presidente Médici (MA)","47365"
"MU","2109270","Presidente Sarney (MA)","142695"
"MU","2109304","Presidente Vargas (MA)","57793"
"MU","2109403","Primeira Cruz (MA)","75350"
"MU","2109452","Raposa (MA)","210409"
"MU","2109502","Riachão (MA)","215742"
"MU","2109551","Ribamar Fiquene (MA)","71546"
"MU","2109601","Rosário (MA)","306241"
"MU","2109700","Sambaíba (MA)","88389"
"MU","2109759","Santa Filomena do Maranhão (MA)","40796"
"MU","2109809","Santa Helena (MA)","260560"
"MU","2109908","Santa Inês (MA)","1230500"
"MU","2110005","Santa Luzia (MA)","560020"
"MU","2110039","Santa Luzia do Paruá (MA)","221290"
"MU","2110104","Santa Quitéria do Maranhão (MA)","169147"
"MU","2110203","Santa Rita (MA)","267764"
"MU","2110237","Santana do Maranhão (MA)","60539"
"MU","2110278","Santo Amaro do Maranhão (MA)","76305"
"MU","2110302","Santo Antônio dos Lopes (MA)","1275734"
"MU","2110401","São Benedito do Rio Preto (MA)","104126"
"MU","2110500","São Bento (MA)","436382"
"MU","2110609","São Bernardo (MA)","264137"
"MU","2110658","São Domingos do Azeitão (MA)","110441"
"MU","2110708","São Domingos do Maranhão (MA)","259430"
"MU","2110807","São Félix de Balsas (MA)","38736"
"MU","2110856","São Francisco do Brejão (MA)","95723"
"MU","2110906","São Francisco do Maranhão (MA)","61476"
"MU","2111003","São João Batista (MA)","117232"
"MU","2111029","São João do Carú (MA)","89485"
"MU","2111052","São João do Paraíso (MA)","149615"
"MU","2111078","São João do Soter (MA)","94732"
"MU","2111102","São João dos Patos (MA)","258482"
"MU","2111201","São José de Ribamar (MA)","1902361"
"MU","2111250","São José dos Basílios (MA)","42752"
"MU","2111300","São Luís (MA)","28323357"
"MU","2111409","São Luís Gonzaga do Maranhão (MA)","128892"
"MU","2111508","São Mateus do Maranhão (MA)","305669"
"MU","2111532","São Pedro da Água Branca (MA)","88253"
"MU","2111573","São Pedro dos Crentes (MA)","50616"
"MU","2111607","São Raimundo das Mangabeiras (MA)","394719"
"MU","2111631","São Raimundo do Doca Bezerra (MA)","36637"
"MU","2111672","São Roberto (MA)","38306"
"MU","2111706","São Vicente Ferrer (MA)","130788"
"MU","2111722","Satubinha (MA)","65433"
"MU","2111748","Senador Alexandre Costa (MA)","62390"
"MU","2111763","Senador La Rocque (MA)","147600"
"MU","2111789","Serrano do Maranhão (MA)","61774"
"MU","2111805","Sítio Novo (MA)","135367"
"MU","2111904","Sucupira do Norte (MA)","64419"
"MU","2111953","Sucupira do Riachão (MA)","39206"
"MU","2112001","Tasso Fragoso (MA)","489540"
"MU","2112100","Timbiras (MA)","138553"
"MU","2112209","Timon (MA)","1599187"
"MU","2112233","Trizidela do Vale (MA)","173864"
"MU","2112274","Tufilândia (MA)","39658"
"MU","2112308","Tuntum (MA)","277003"
"MU","2112407","Turiaçu (MA)","291241"
"MU","2112456","Turilândia (MA)","150732"
"MU","2112506","Tutóia (MA)","392134"
"MU","2112605","Urbano Santos (MA)","176310"
"MU","2112704","Vargem Grande (MA)","283670"
"MU","2112803","Viana (MA)","401879"
"MU","2112852","Vila Nova dos Martírios (MA)","218372"
"MU","2112902","Vitória do Mearim (MA)","282100"
"MU","2113009","Vitorino Freire (MA)","214189"
"MU","2114007","Zé Doca (MA)","380509"
"MU","2200053","Acauã (PI)","42603"
"MU","2200103","Agricolândia (PI)","29519"
"MU","2200202","Água Branca (PI)","174731"
"MU","2200251","Alagoinha do Piauí (PI)","45834"
"MU","2200277","Alegrete do Piauí (PI)","34019"
"MU","2200301","Alto Longá (PI)","86718"
"MU","2200400","Altos (PI)","346462"
"MU","2200459","Alvorada do Gurguéia (PI)","52281"
"MU","2200509","Amarante (PI)","124661"
"MU","2200608","Angical do Piauí (PI)","49406"
"MU","2200707","Anísio de Abreu (PI)","68332"
"MU","2200806","Antônio Almeida (PI)","45887"
"MU","2200905","Aroazes (PI)","43295"
"MU","2200954","Aroeiras do Itaim (PI)","16553"
"MU","2201002","Arraial (PI)","32304"
"MU","2201051","Assunção do Piauí (PI)","43816"
"MU","2201101","Avelino Lopes (PI)","71035"
"MU","2201150","Baixa Grande do Ribeiro (PI)","237930"
"MU","2201176","Barra D'Alcântara (PI)","28428"
"MU","2201200","Barras (PI)","347272"
"MU","2201309","Barreiras do Piauí (PI)","23686"
"MU","2201408","Barro Duro (PI)","56508"
"MU","2201507","Batalha (PI)","164696"
"MU","2201556","Bela Vista do Piauí (PI)","28865"
"MU","2201572","Belém do Piauí (PI)","24840"
"MU","2201606","Beneditinos (PI)","63993"
"MU","2201705","Bertolínia (PI)","47105"
"MU","2201739","Betânia do Piauí (PI)","42934"
"MU","2201770","Boa Hora (PI)","43559"
"MU","2201804","Bocaina (PI)","34684"
"MU","2201903","Bom Jesus (PI)","513661"
"MU","2201919","Bom Princípio do Piauí (PI)","41111"
"MU","2201929","Bonfim do Piauí (PI)","35781"
"MU","2201945","Boqueirão do Piauí (PI)","37902"
"MU","2201960","Brasileira (PI)","48125"
"MU","2201988","Brejo do Piauí (PI)","29533"
"MU","2202000","Buriti dos Lopes (PI)","152533"
"MU","2202026","Buriti dos Montes (PI)","45569"
"MU","2202059","Cabeceiras do Piauí (PI)","57853"
"MU","2202075","Cajazeiras do Piauí (PI)","23248"
"MU","2202083","Cajueiro da Praia (PI)","75218"
"MU","2202091","Caldeirão Grande do Piauí (PI)","47655"
"MU","2202109","Campinas do Piauí (PI)","39475"
"MU","2202117","Campo Alegre do Fidalgo (PI)","31639"
"MU","2202133","Campo Grande do Piauí (PI)","50393"
"MU","2202174","Campo Largo do Piauí (PI)","39403"
"MU","2202208","Campo Maior (PI)","526318"
"MU","2202251","Canavieira (PI)","27050"
"MU","2202307","Canto do Buriti (PI)","202725"
"MU","2202406","Capitão de Campos (PI)","74638"
"MU","2202455","Capitão Gervásio Oliveira (PI)","28154"
"MU","2202505","Caracol (PI)","72060"
"MU","2202539","Caraúbas do Piauí (PI)","40483"
"MU","2202554","Caridade do Piauí (PI)","35480"
"MU","2202604","Castelo do Piauí (PI)","152749"
"MU","2202653","Caxingó (PI)","41897"
"MU","2202703","Cocal (PI)","192721"
"MU","2202711","Cocal de Telha (PI)","34482"
"MU","2202729","Cocal dos Alves (PI)","40129"
"MU","2202737","Coivaras (PI)","26813"
"MU","2202752","Colônia do Gurguéia (PI)","51391"
"MU","2202778","Colônia do Piauí (PI)","50056"
"MU","2202802","Conceição do Canindé (PI)","40916"
"MU","2202851","Coronel José Dias (PI)","30292"
"MU","2202901","Corrente (PI)","280289"
"MU","2203008","Cristalândia do Piauí (PI)","48868"
"MU","2203107","Cristino Castro (PI)","86903"
"MU","2203206","Curimatá (PI)","84284"
"MU","2203230","Currais (PI)","59512"
"MU","2203255","Curralinhos (PI)","24034"
"MU","2203271","Curral Novo do Piauí (PI)","32965"
"MU","2203305","Demerval Lobão (PI)","138949"
"MU","2203354","Dirceu Arcoverde (PI)","36905"
"MU","2203404","Dom Expedito Lopes (PI)","68812"
"MU","2203420","Domingos Mourão (PI)","30402"
"MU","2203453","Dom Inocêncio (PI)","53095"
"MU","2203503","Elesbão Veloso (PI)","116984"
"MU","2203602","Eliseu Martins (PI)","40795"
"MU","2203701","Esperantina (PI)","324677"
"MU","2203750","Fartura do Piauí (PI)","26594"
"MU","2203800","Flores do Piauí (PI)","29919"
"MU","2203859","Floresta do Piauí (PI)","19227"
"MU","2203909","Floriano (PI)","1020426"
"MU","2204006","Francinópolis (PI)","33467"
"MU","2204105","Francisco Ayres (PI)","30055"
"MU","2204154","Francisco Macedo (PI)","24122"
"MU","2204204","Francisco Santos (PI)","63330"
"MU","2204303","Fronteiras (PI)","184465"
"MU","2204352","Geminiano (PI)","47409"
"MU","2204402","Gilbués (PI)","113644"
"MU","2204501","Guadalupe (PI)","429543"
"MU","2204550","Guaribas (PI)","30419"
"MU","2204600","Hugo Napoleão (PI)","25989"
"MU","2204659","Ilha Grande (PI)","67080"
"MU","2204709","Inhuma (PI)","115077"
"MU","2204808","Ipiranga do Piauí (PI)","68357"
"MU","2204907","Isaías Coelho (PI)","49546"
"MU","2205003","Itainópolis (PI)","77804"
"MU","2205102","Itaueira (PI)","95569"
"MU","2205151","Jacobina do Piauí (PI)","38253"
"MU","2205201","Jaicós (PI)","146017"
"MU","2205250","Jardim do Mulato (PI)","26361"
"MU","2205276","Jatobá do Piauí (PI)","34967"
"MU","2205300","Jerumenha (PI)","41016"
"MU","2205359","João Costa (PI)","22879"
"MU","2205409","Joaquim Pires (PI)","87305"
"MU","2205458","Joca Marques (PI)","32023"
"MU","2205508","José de Freitas (PI)","296434"
"MU","2205516","Juazeiro do Piauí (PI)","39386"
"MU","2205524","Júlio Borges (PI)","38030"
"MU","2205532","Jurema (PI)","33126"
"MU","2205540","Lagoinha do Piauí (PI)","18126"
"MU","2205557","Lagoa Alegre (PI)","54233"
"MU","2205565","Lagoa do Barro do Piauí (PI)","30300"
"MU","2205573","Lagoa de São Francisco (PI)","38037"
"MU","2205581","Lagoa do Piauí (PI)","39104"
"MU","2205599","Lagoa do Sítio (PI)","36318"
"MU","2205607","Landri Sales (PI)","55558"
"MU","2205706","Luís Correia (PI)","258224"
"MU","2205805","Luzilândia (PI)","186213"
"MU","2205854","Madeiro (PI)","46523"
"MU","2205904","Manoel Emídio (PI)","38230"
"MU","2205953","Marcolândia (PI)","62446"
"MU","2206001","Marcos Parente (PI)","33611"
"MU","2206050","Massapê do Piauí (PI)","35763"
"MU","2206100","Matias Olímpio (PI)","74725"
"MU","2206209","Miguel Alves (PI)","202278"
"MU","2206308","Miguel Leão (PI)","11675"
"MU","2206357","Milton Brandão (PI)","39509"
"MU","2206407","Monsenhor Gil (PI)","92638"
"MU","2206506","Monsenhor Hipólito (PI)","49558"
"MU","2206605","Monte Alegre do Piauí (PI)","107698"
"MU","2206654","Morro Cabeça no Tempo (PI)","26064"
"MU","2206670","Morro do Chapéu do Piauí (PI)","42371"
"MU","2206696","Murici dos Portelas (PI)","59814"
"MU","2206704","Nazaré do Piauí (PI)","45916"
"MU","2206720","Nazária (PI)","73598"
"MU","2206753","Nossa Senhora de Nazaré (PI)","30809"
"MU","2206803","Nossa Senhora dos Remédios (PI)","56255"
"MU","2206902","Novo Oriente do Piauí (PI)","40968"
"MU","2206951","Novo Santo Antônio (PI)","21163"
"MU","2207009","Oeiras (PI)","377701"
"MU","2207108","Olho D'Água do Piauí (PI)","16785"
"MU","2207207","Padre Marcos (PI)","52214"
"MU","2207306","Paes Landim (PI)","34263"
"MU","2207355","Pajeú do Piauí (PI)","24537"
"MU","2207405","Palmeira do Piauí (PI)","50151"
"MU","2207504","Palmeirais (PI)","88090"
"MU","2207553","Paquetá (PI)","26287"
"MU","2207603","Parnaguá (PI)","75840"
"MU","2207702","Parnaíba (PI)","1920668"
"MU","2207751","Passagem Franca do Piauí (PI)","33674"
"MU","2207777","Patos do Piauí (PI)","41640"
"MU","2207793","Pau D'Arco do Piauí (PI)","22326"
"MU","2207801","Paulistana (PI)","203041"
"MU","2207850","Pavussu (PI)","23450"
"MU","2207900","Pedro II (PI)","277639"
"MU","2207934","Pedro Laurentino (PI)","19824"
"MU","2207959","Nova Santa Rita (PI)","30101"
"MU","2208007","Picos (PI)","1397800"
"MU","2208106","Pimenteiras (PI)","73025"
"MU","2208205","Pio IX (PI)","129461"
"MU","2208304","Piracuruca (PI)","237764"
"MU","2208403","Piripiri (PI)","642415"
"MU","2208502","Porto (PI)","75494"
"MU","2208551","Porto Alegre do Piauí (PI)","21598"
"MU","2208601","Prata do Piauí (PI)","20307"
"MU","2208650","Queimada Nova (PI)","62905"
"MU","2208700","Redenção do Gurguéia (PI)","58911"
"MU","2208809","Regeneração (PI)","139759"
"MU","2208858","Riacho Frio (PI)","32963"
"MU","2208874","Ribeira do Piauí (PI)","42618"
"MU","2208908","Ribeiro Gonçalves (PI)","123812"
"MU","2209005","Rio Grande do Piauí (PI)","41306"
"MU","2209104","Santa Cruz do Piauí (PI)","46279"
"MU","2209153","Santa Cruz dos Milagres (PI)","31203"
"MU","2209203","Santa Filomena (PI)","90098"
"MU","2209302","Santa Luz (PI)","41484"
"MU","2209351","Santana do Piauí (PI)","29781"
"MU","2209377","Santa Rosa do Piauí (PI)","35027"
"MU","2209401","Santo Antônio de Lisboa (PI)","45957"
"MU","2209450","Santo Antônio dos Milagres (PI)","13347"
"MU","2209500","Santo Inácio do Piauí (PI)","26596"
"MU","2209559","São Braz do Piauí (PI)","27277"
"MU","2209609","São Félix do Piauí (PI)","22879"
"MU","2209658","São Francisco de Assis do Piauí (PI)","38334"
"MU","2209708","São Francisco do Piauí (PI)","45052"
"MU","2209757","São Gonçalo do Gurguéia (PI)","22323"
"MU","2209807","São Gonçalo do Piauí (PI)","30970"
"MU","2209856","São João da Canabrava (PI)","29788"
"MU","2209872","São João da Fronteira (PI)","38517"
"MU","2209906","São João da Serra (PI)","42926"
"MU","2209955","São João da Varjota (PI)","27331"
"MU","2209971","São João do Arraial (PI)","44312"
"MU","2210003","São João do Piauí (PI)","195555"
"MU","2210052","São José do Divino (PI)","42404"
"MU","2210102","São José do Peixe (PI)","31050"
"MU","2210201","São José do Piauí (PI)","45443"
"MU","2210300","São Julião (PI)","42054"
"MU","2210359","São Lourenço do Piauí (PI)","29485"
"MU","2210375","São Luis do Piauí (PI)","16575"
"MU","2210383","São Miguel da Baixa Grande (PI)","19453"
"MU","2210391","São Miguel do Fidalgo (PI)","21756"
"MU","2210409","São Miguel do Tapuio (PI)","116354"
"MU","2210508","São Pedro do Piauí (PI)","99039"
"MU","2210607","São Raimundo Nonato (PI)","389031"
"MU","2210623","Sebastião Barros (PI)","31409"
"MU","2210631","Sebastião Leal (PI)","43878"
"MU","2210656","Sigefredo Pacheco (PI)","55740"
"MU","2210706","Simões (PI)","114365"
"MU","2210805","Simplício Mendes (PI)","128654"
"MU","2210904","Socorro do Piauí (PI)","29524"
"MU","2210938","Sussuapara (PI)","53406"
"MU","2210953","Tamboril do Piauí (PI)","20437"
"MU","2210979","Tanque do Piauí (PI)","22189"
"MU","2211001","Teresina (PI)","19149955"
"MU","2211100","União (PI)","324539"
"MU","2211209","Uruçuí (PI)","776188"
"MU","2211308","Valença do Piauí (PI)","206847"
"MU","2211357","Várzea Branca (PI)","30000"
"MU","2211407","Várzea Grande (PI)","29671"
"MU","2211506","Vera Mendes (PI)","21734"
"MU","2211605","Vila Nova do Piauí (PI)","29254"
"MU","2211704","Wall Ferraz (PI)","29537"
"MU","2300101","Abaiara (CE)","73151"
"MU","2300150","Acarape (CE)","128391"
"MU","2300200","Acaraú (CE)","580727"
"MU","2300309","Acopiara (CE)","371701"
"MU","2300408","Aiuaba (CE)","101674"
"MU","2300507","Alcântaras (CE)","59582"
"MU","2300606","Altaneira (CE)","45212"
"MU","2300705","Alto Santo (CE)","133551"
"MU","2300754","Amontada (CE)","421576"
"MU","2300804","Antonina do Norte (CE)","51467"
"MU","2300903","Apuiarés (CE)","92920"
"MU","2301000","Aquiraz (CE)","2144232"
"MU","2301109","Aracati (CE)","1214577"
"MU","2301208","Aracoiaba (CE)","191000"
"MU","2301257","Ararendá (CE)","65189"
"MU","2301307","Araripe (CE)","148550"
"MU","2301406","Aratuba (CE)","93610"
"MU","2301505","Arneiroz (CE)","50495"
"MU","2301604","Assaré (CE)","150978"
"MU","2301703","Aurora (CE)","175870"
"MU","2301802","Baixio (CE)","41999"
"MU","2301851","Banabuiú (CE)","141752"
"MU","2301901","Barbalha (CE)","854920"
"MU","2301950","Barreira (CE)","145126"
"MU","2302008","Barro (CE)","155883"
"MU","2302057","Barroquinha (CE)","96733"
"MU","2302107","Baturité (CE)","300254"
"MU","2302206","Beberibe (CE)","635113"
"MU","2302305","Bela Cruz (CE)","204788"
"MU","2302404","Boa Viagem (CE)","368702"
"MU","2302503","Brejo Santo (CE)","685237"
"MU","2302602","Camocim (CE)","612490"
"MU","2302701","Campos Sales (CE)","201715"
"MU","2302800","Canindé (CE)","642015"
"MU","2302909","Capistrano (CE)","113638"
"MU","2303006","Caridade (CE)","116158"
"MU","2303105","Cariré (CE)","119397"
"MU","2303204","Caririaçu (CE)","177042"
"MU","2303303","Cariús (CE)","129693"
"MU","2303402","Carnaubal (CE)","108079"
"MU","2303501","Cascavel (CE)","871733"
"MU","2303600","Catarina (CE)","104180"
"MU","2303659","Catunda (CE)","82590"
"MU","2303709","Caucaia (CE)","5435899"
"MU","2303808","Cedro (CE)","183928"
"MU","2303907","Chaval (CE)","81538"
"MU","2303931","Choró (CE)","73329"
"MU","2303956","Chorozinho (CE)","139167"
"MU","2304004","Coreaú (CE)","134870"
"MU","2304103","Crateús (CE)","666706"
"MU","2304202","Crato (CE)","1509564"
"MU","2304236","Croatá (CE)","116549"
"MU","2304251","Cruz (CE)","189421"
"MU","2304269","Deputado Irapuan Pinheiro (CE)","65510"
"MU","2304277","Ererê (CE)","51309"
"MU","2304285","Eusébio (CE)","3067947"
"MU","2304301","Farias Brito (CE)","130207"
"MU","2304350","Forquilha (CE)","179146"
"MU","2304400","Fortaleza (CE)","60141145"
"MU","2304459","Fortim (CE)","140963"
"MU","2304509","Frecheirinha (CE)","219363"
"MU","2304608","General Sampaio (CE)","44294"
"MU","2304657","Graça (CE)","86753"
"MU","2304707","Granja (CE)","374655"
"MU","2304806","Granjeiro (CE)","31814"
"MU","2304905","Groaíras (CE)","69809"
"MU","2304954","Guaiúba (CE)","168281"
"MU","2305001","Guaraciaba do Norte (CE)","359485"
"MU","2305100","Guaramiranga (CE)","55125"
"MU","2305209","Hidrolândia (CE)","136052"
"MU","2305233","Horizonte (CE)","1450388"
"MU","2305266","Ibaretama (CE)","82281"
"MU","2305308","Ibiapina (CE)","191623"
"MU","2305332","Ibicuitinga (CE)","81351"
"MU","2305357","Icapuí (CE)","245505"
"MU","2305407","Icó (CE)","539034"
"MU","2305506","Iguatu (CE)","1422109"
"MU","2305605","Independência (CE)","210254"
"MU","2305654","Ipaporanga (CE)","73751"
"MU","2305704","Ipaumirim (CE)","93187"
"MU","2305803","Ipu (CE)","334078"
"MU","2305902","Ipueiras (CE)","219938"
"MU","2306009","Iracema (CE)","124578"
"MU","2306108","Irauçuba (CE)","160528"
"MU","2306207","Itaiçaba (CE)","61173"
"MU","2306256","Itaitinga (CE)","565603"
"MU","2306306","Itapajé (CE)","526965"
"MU","2306405","Itapipoca (CE)","1326962"
"MU","2306504","Itapiúna (CE)","122955"
"MU","2306553","Itarema (CE)","432678"
"MU","2306603","Itatira (CE)","112603"
"MU","2306702","Jaguaretama (CE)","141955"
"MU","2306801","Jaguaribara (CE)","120662"
"MU","2306900","Jaguaribe (CE)","451696"
"MU","2307007","Jaguaruana (CE)","370742"
"MU","2307106","Jardim (CE)","178099"
"MU","2307205","Jati (CE)","79270"
"MU","2307254","Jijoca de Jericoacoara (CE)","260946"
"MU","2307304","Juazeiro do Norte (CE)","4185792"
"MU","2307403","Jucás (CE)","176817"
"MU","2307502","Lavras da Mangabeira (CE)","220460"
"MU","2307601","Limoeiro do Norte (CE)","927621"
"MU","2307635","Madalena (CE)","127555"
"MU","2307650","Maracanaú (CE)","8084736"
"MU","2307700","Maranguape (CE)","1253964"
"MU","2307809","Marco (CE)","272831"
"MU","2307908","Martinópole (CE)","70182"
"MU","2308005","Massapê (CE)","227928"
"MU","2308104","Mauriti (CE)","337746"
